1,3,2007197,English Lang,GCSE,B
1,3,2007162,English Lang,GCSE,B
1,3,2007074,English Lang,GCSE,B
1,3,2007148,English Lang,GCSE,B
1,3,2007045,English Lang,GCSE,B
1,3,2007133,English Lang,GCSE,B
1,3,2007096,English Lang,GCSE,B
1,3,2007264,English Lang,GCSE,B
1,3,2007064,English Lang,GCSE,B
1,3,2007118,English Lang,GCSE,B
1,3,2007181,English Lang,GCSE,B
1,3,2007160,English Lang,GCSE,B
1,3,2007173,Food,GCSE,B
1,3,2007093,Food,GCSE,B
1,3,2007007,Food,GCSE,B
1,3,2007006,Food,GCSE,B
1,3,2007183,Food,GCSE,B
1,3,2007044,Food,GCSE,B
1,3,2007067,Food,GCSE,B
1,3,2007144,Food,GCSE,B
1,3,2007141,Food,GCSE,B
1,3,2007145,Food,GCSE,B
1,3,2007172,Food,GCSE,B
1,3,2007040,Food,GCSE,B
1,3,2007037,Food,GCSE,B
1,3,2007207,Food,GCSE,B
1,3,2007137,Food,GCSE,B
1,3,2007164,Food,GCSE,B
1,3,2007160,Food,GCSE,B
1,3,2007060,French,GCSE,B
1,3,2007180,French,GCSE,B
1,3,2007146,French,GCSE,B
1,3,2007139,French,GCSE,B
1,3,2007190,Geography,GCSE,B
1,3,2007044,Geography,GCSE,B
1,3,2007132,Geography,GCSE,B
1,3,2007062,Geography,GCSE,B
1,3,2007140,Geography,GCSE,B
1,3,2007197,Geography,GCSE,B
1,3,2007160,Geography,GCSE,B
1,3,2007136,German,GCSE,B
1,3,2007203,German,GCSE,B
1,3,2007135,German,GCSE,B
1,3,2007060,History,GCSE,B
1,3,2007136,History,GCSE,B
1,3,2007023,History,GCSE,B
1,3,2007161,History,GCSE,B
1,3,2007139,History,GCSE,B
1,3,2007145,History,GCSE,B
1,3,2007182,History,GCSE,B
1,3,2007130,History,GCSE,B
1,3,2007058,History,GCSE,B
1,3,2007191,History,GCSE,B
1,3,2007148,History,GCSE,B
1,3,2007045,History,GCSE,B
1,3,2007188,History,GCSE,B
1,3,2007133,History,GCSE,B
1,3,2007142,History,GCSE,B
1,3,2007189,History,GCSE,B
1,3,2007093,ICT GCSE,GCSE,B
1,3,2007124,ICT GCSE,GCSE,B
1,3,2007060,ICT GCSE,GCSE,B
1,3,2007159,ICT GCSE,GCSE,B
1,3,2007110,ICT GCSE,GCSE,B
1,3,2007007,ICT GCSE,GCSE,B
1,3,2007006,ICT GCSE,GCSE,B
1,3,2007190,ICT GCSE,GCSE,B
1,3,2007048,ICT GCSE,GCSE,B
1,3,2007194,ICT GCSE,GCSE,B
1,3,2007183,ICT GCSE,GCSE,B
1,3,2007106,ICT GCSE,GCSE,B
1,3,2007199,ICT GCSE,GCSE,B
1,3,2007043,ICT GCSE,GCSE,B
1,3,2007175,ICT GCSE,GCSE,B
1,3,2007219,ICT GCSE,GCSE,B
1,3,2007033,ICT GCSE,GCSE,B
1,3,2007180,ICT GCSE,GCSE,B
1,3,2007071,ICT GCSE,GCSE,B
1,3,2007192,ICT GCSE,GCSE,B
1,3,2007029,ICT GCSE,GCSE,B
1,3,2007144,ICT GCSE,GCSE,B
1,3,2007065,ICT GCSE,GCSE,B
1,3,2007080,ICT GCSE,GCSE,B
1,3,2007205,ICT GCSE,GCSE,B
1,3,2007010,ICT GCSE,GCSE,B
1,3,2007009,ICT GCSE,GCSE,B
1,3,2007070,ICT GCSE,GCSE,B
1,3,2007174,ICT GCSE,GCSE,B
1,3,2007099,ICT GCSE,GCSE,B
1,3,2007100,ICT GCSE,GCSE,B
1,3,2007062,ICT GCSE,GCSE,B
1,3,3668,ICT GCSE,GCSE,B
1,3,3645,ICT GCSE,GCSE,B
1,3,2007030,ICT GCSE,GCSE,B
1,3,2007186,ICT GCSE,GCSE,B
1,3,2007161,ICT GCSE,GCSE,B
1,3,2007139,ICT GCSE,GCSE,B
1,3,2007145,ICT GCSE,GCSE,B
1,3,2007014,ICT GCSE,GCSE,B
1,3,2007112,ICT GCSE,GCSE,B
1,3,2007172,ICT GCSE,GCSE,B
1,3,2007104,ICT GCSE,GCSE,B
1,3,2007015,ICT GCSE,GCSE,B
1,3,2007135,ICT GCSE,GCSE,B
1,3,2007213,ICT GCSE,GCSE,B
1,3,2007040,ICT GCSE,GCSE,B
1,3,2007037,ICT GCSE,GCSE,B
1,3,2007207,ICT GCSE,GCSE,B
1,3,2007130,ICT GCSE,GCSE,B
1,3,2007061,ICT GCSE,GCSE,B
1,3,2007137,ICT GCSE,GCSE,B
1,3,2007140,ICT GCSE,GCSE,B
1,3,2008267,ICT GCSE,GCSE,B
1,3,2007197,ICT GCSE,GCSE,B
1,3,2007074,ICT GCSE,GCSE,B
1,3,2007148,ICT GCSE,GCSE,B
1,3,2007045,ICT GCSE,GCSE,B
1,3,2007133,ICT GCSE,GCSE,B
1,3,2007032,ICT GCSE,GCSE,B
1,3,2007118,ICT GCSE,GCSE,B
1,3,2007181,ICT GCSE,GCSE,B
1,3,2007164,ICT GCSE,GCSE,B
1,3,2007093,Maths,GCSE,B
1,3,2007124,Maths,GCSE,B
1,3,2007007,Maths,GCSE,B
1,3,2007066,Maths,GCSE,B
1,3,2007171,Maths,GCSE,B
1,3,2007183,Maths,GCSE,B
1,3,2007151,Maths,GCSE,B
1,3,2007138,Maths,GCSE,B
1,3,2007106,Maths,GCSE,B
1,3,2007047,Maths,GCSE,B
1,3,2007004,Maths,GCSE,B
1,3,2007125,Maths,GCSE,B
1,3,2007033,Maths,GCSE,B
1,3,2007035,Maths,GCSE,B
1,3,2007180,Maths,GCSE,B
1,3,2007067,Maths,GCSE,B
1,3,2007192,Maths,GCSE,B
1,3,2007029,Maths,GCSE,B
1,3,2007065,Maths,GCSE,B
1,3,2007147,Maths,GCSE,B
1,3,2007080,Maths,GCSE,B
1,3,2007205,Maths,GCSE,B
1,3,2007050,Maths,GCSE,B
1,3,2007099,Maths,GCSE,B
1,3,2007062,Maths,GCSE,B
